学生ID,年级,专业,订单ID,订单日期,商品类别,商品名称,商品单价,购买数量,订单金额,支付方式,是否使用优惠券,优惠金额,实付金额,收货地址,订单状态,评分,是否评价,下单时间
STU000472,大四,物流管理,ORD00002672,2024-06-20 19:57:43.076222,服装,服装71,110.51,3,331.53,微信支付,True,31.44,300.09,校区1学生宿舍,已完成,,False,2024-06-20 18:18:45.076222
STU000472,大四,物流管理,ORD00002673,2025-01-19 19:57:43.076222,学习用品,学习用品66,34.56,1,34.56,微信支付,True,1.5,33.06,校区1学生宿舍,处理中,,False,2025-01-19 14:08:25.076222
STU000472,大四,物流管理,ORD00002674,2025-01-16 19:57:43.076222,运动器材,运动器材11,239.31,3,717.93,微信支付,True,9.24,708.6899999999999,校区1学生宿舍,已完成,,False,2025-01-16 19:31:30.076222
STU000472,大四,物流管理,ORD00002675,2025-03-27 19:57:43.076222,学习用品,学习用品86,16.97,5,84.85,校园卡,False,0.0,84.85,校外住址,已完成,,False,2025-03-27 10:30:27.076222
STU000572,大二,电子商务,ORD00002676,2024-09-09 19:57:43.076222,图书,图书86,67.0,3,201.0,微信支付,True,27.77,173.23,校区1学生宿舍,已完成,,False,2024-09-09 21:12:00.076222
STU000572,大二,电子商务,ORD00002677,2024-08-03 19:57:43.076222,生活用品,生活用品93,129.5,2,259.0,微信支付,True,41.3,217.7,校外住址,已完成,5.0,True,2024-08-03 23:06:23.076222
STU000572,大二,电子商务,ORD00002678,2024-11-15 19:57:43.076222,运动器材,运动器材36,342.01,5,1710.05,校园卡,False,0.0,1710.05,校区3学生宿舍,已完成,4.0,True,2024-11-15 23:17:26.076222
STU000035,大四,物流管理,ORD00002679,2024-08-05 19:57:43.076222,生活用品,生活用品62,38.49,2,76.98,校园卡,True,14.22,62.760000000000005,校区1学生宿舍,已完成,,False,2024-08-05 09:59:34.076222
STU000035,大四,物流管理,ORD00002680,2024-12-12 19:57:43.076222,图书,图书2,126.45,3,379.35,支付宝,False,0.0,379.35,校区1学生宿舍,已完成,,False,2024-12-12 08:20:33.076222
STU000035,大四,物流管理,ORD00002681,2024-05-20 19:57:43.076222,生活用品,生活用品11,180.14,5,900.7,微信支付,False,0.0,900.7,校区3学生宿舍,已完成,,False,2024-05-20 16:31:27.076222
STU000545,大四,工商管理,ORD00002682,2024-08-27 19:57:43.076222,运动器材,运动器材57,403.61,4,1614.44,银行卡,False,0.0,1614.44,校区2学生宿舍,已完成,,False,2024-08-27 15:14:19.076222
STU000545,大四,工商管理,ORD00002683,2024-10-08 19:57:43.076222,图书,图书79,73.1,5,365.5,支付宝,True,14.52,350.98,校外住址,已完成,2.0,True,2024-10-08 13:32:07.076222
STU000545,大四,工商管理,ORD00002684,2024-11-12 19:57:43.076222,学习用品,学习用品42,14.84,2,29.68,微信支付,False,0.0,29.68,校区2学生宿舍,已完成,,False,2024-11-12 17:20:03.076222
STU000545,大四,工商管理,ORD00002685,2024-07-18 19:57:43.076222,生活用品,生活用品83,21.56,3,64.68,银行卡,True,3.27,61.410000000000004,校区1学生宿舍,已完成,,False,2024-07-18 23:55:58.076222
STU000610,大一,市场营销,ORD00002686,2024-11-17 19:57:43.076222,生活用品,生活用品12,101.16,4,404.64,银行卡,False,0.0,404.64,校区3学生宿舍,已完成,5.0,True,2024-11-17 11:38:35.076222
STU000610,大一,市场营销,ORD00002687,2024-10-19 19:57:43.076222,食品,食品65,45.0,2,90.0,校园卡,False,0.0,90.0,校区3学生宿舍,已完成,,False,2024-10-19 22:51:19.076222
STU000464,大一,电子商务,ORD00002688,2024-07-16 19:57:43.076222,运动器材,运动器材73,290.85,5,1454.25,校园卡,False,0.0,1454.25,校区1学生宿舍,已完成,,False,2024-07-16 21:15:54.076222
STU000464,大一,电子商务,ORD00002689,2024-08-20 19:57:43.076222,服装,服装11,97.76,4,391.04,微信支付,False,0.0,391.04,校区2学生宿舍,已完成,,False,2024-08-20 22:40:10.076222
STU000464,大一,电子商务,ORD00002690,2024-09-10 19:57:43.076222,生活用品,生活用品97,112.74,3,338.22,银行卡,False,0.0,338.22,校区1学生宿舍,已完成,,False,2024-09-10 10:59:35.076222
STU000383,大四,数据科学,ORD00002691,2025-04-27 19:57:43.076222,生活用品,生活用品45,42.83,2,85.66,支付宝,True,13.95,71.71,校区3学生宿舍,已完成,1.0,True,2025-04-27 08:20:18.076222
STU000383,大四,数据科学,ORD00002692,2024-12-30 19:57:43.076222,电子产品,电子产品24,1678.21,4,6712.84,校园卡,False,0.0,6712.84,校区1学生宿舍,已完成,3.0,True,2024-12-30 15:17:19.076222
STU000383,大四,数据科学,ORD00002693,2024-12-15 19:57:43.076222,电子产品,电子产品48,605.43,4,2421.72,微信支付,True,91.27,2330.45,校外住址,已完成,1.0,True,2024-12-15 18:15:12.076222
STU000628,大四,市场营销,ORD00002694,2025-03-15 19:57:43.076222,图书,图书72,22.62,5,113.1,银行卡,False,0.0,113.1,校外住址,已完成,1.0,True,2025-03-15 08:33:31.076222
STU000628,大四,市场营销,ORD00002695,2025-04-07 19:57:43.076222,服装,服装61,166.15,4,664.6,银行卡,True,103.45,561.15,校外住址,已完成,4.0,True,2025-04-07 15:03:37.076222
STU000628,大四,市场营销,ORD00002696,2024-09-09 19:57:43.076222,生活用品,生活用品64,150.45,5,752.25,校园卡,False,0.0,752.25,校区1学生宿舍,已完成,,False,2024-09-09 23:42:36.076222
STU001000,大一,信息管理,ORD00002697,2024-06-17 19:57:43.076222,图书,图书77,56.07,3,168.21,银行卡,False,0.0,168.21,校区1学生宿舍,处理中,,False,2024-06-17 22:45:08.076222
STU001000,大一,信息管理,ORD00002698,2024-08-08 19:57:43.076222,生活用品,生活用品52,143.53,1,143.53,校园卡,True,26.67,116.86,校区2学生宿舍,已取消,,False,2024-08-08 13:44:09.076222
STU001000,大一,信息管理,ORD00002699,2024-08-03 19:57:43.076222,食品,食品95,24.25,5,121.25,校园卡,False,0.0,121.25,校区3学生宿舍,已完成,1.0,True,2024-08-03 17:42:05.076222
STU000512,大一,计算机科学,ORD00002700,2025-01-09 19:57:43.076222,食品,食品76,28.3,3,84.9,银行卡,False,0.0,84.9,校区3学生宿舍,已完成,,False,2025-01-09 10:45:56.076222
STU000512,大一,计算机科学,ORD00002701,2025-04-28 19:57:43.076222,学习用品,学习用品89,35.21,5,176.05,支付宝,False,0.0,176.05,校区3学生宿舍,已完成,,False,2025-04-28 18:48:12.076222
STU000512,大一,计算机科学,ORD00002702,2024-11-22 19:57:43.076222,电子产品,电子产品59,1759.79,4,7039.16,支付宝,False,0.0,7039.16,校区2学生宿舍,已完成,,False,2024-11-22 19:02:49.076222
STU000512,大一,计算机科学,ORD00002703,2024-11-14 19:57:43.076222,学习用品,学习用品100,43.34,2,86.68,微信支付,False,0.0,86.68,校外住址,已取消,,False,2024-11-14 22:11:04.076222
STU000110,大三,工商管理,ORD00002704,2025-02-24 19:57:43.076222,电子产品,电子产品72,2304.52,5,11522.6,微信支付,True,1908.01,9614.59,校区3学生宿舍,已完成,,False,2025-02-24 15:28:36.076222
STU000110,大三,工商管理,ORD00002705,2024-07-16 19:57:43.076222,服装,服装55,76.08,5,380.4,微信支付,True,16.94,363.46,校区2学生宿舍,已完成,,False,2024-07-16 08:55:56.076222
STU000110,大三,工商管理,ORD00002706,2025-03-05 19:57:43.076222,学习用品,学习用品100,21.74,5,108.7,支付宝,True,0.72,107.98,校区3学生宿舍,已取消,,False,2025-03-05 14:55:27.076222
STU000110,大三,工商管理,ORD00002707,2024-12-22 19:57:43.076222,食品,食品61,27.91,2,55.82,银行卡,False,0.0,55.82,校外住址,已完成,,False,2024-12-22 09:59:25.076222
STU000110,大三,工商管理,ORD00002708,2024-11-26 19:57:43.076222,服装,服装97,126.05,5,630.25,银行卡,True,92.65,537.6,校区1学生宿舍,已完成,,False,2024-11-26 08:20:47.076222
STU000922,大二,市场营销,ORD00002709,2024-05-26 19:57:43.076222,服装,服装20,78.29,1,78.29,微信支付,True,0.4,77.89,校区3学生宿舍,已取消,,False,2024-05-26 18:33:28.076222
STU000922,大二,市场营销,ORD00002710,2024-11-11 19:57:43.076222,食品,食品3,36.28,5,181.4,校园卡,False,0.0,181.4,校区1学生宿舍,已完成,1.0,True,2024-11-11 12:18:07.076222
STU000922,大二,市场营销,ORD00002711,2024-07-02 19:57:43.076222,服装,服装2,243.09,1,243.09,支付宝,False,0.0,243.09,校区2学生宿舍,已取消,,False,2024-07-02 11:25:24.076222
STU000922,大二,市场营销,ORD00002712,2024-12-25 19:57:43.076222,运动器材,运动器材83,88.7,1,88.7,校园卡,False,0.0,88.7,校外住址,处理中,,False,2024-12-25 21:05:14.076222
STU000722,大三,工商管理,ORD00002713,2025-04-24 19:57:43.076222,图书,图书76,25.86,3,77.58,微信支付,True,13.53,64.05,校区3学生宿舍,已完成,,False,2025-04-24 09:41:35.076222
STU000642,大四,计算机科学,ORD00002714,2024-12-13 19:57:43.076222,运动器材,运动器材84,330.34,5,1651.7,校园卡,True,306.18,1345.52,校区3学生宿舍,已完成,,False,2024-12-13 15:21:27.076222
STU000642,大四,计算机科学,ORD00002715,2025-05-11 19:57:43.076222,运动器材,运动器材18,475.45,5,2377.25,微信支付,True,374.9,2002.35,校区2学生宿舍,已完成,5.0,True,2025-05-11 20:18:31.076222
STU000372,大三,信息管理,ORD00002716,2025-02-05 19:57:43.076222,图书,图书82,82.99,1,82.99,银行卡,True,3.91,79.08,校区2学生宿舍,已完成,,False,2025-02-05 16:17:41.076222
STU000372,大三,信息管理,ORD00002717,2024-12-11 19:57:43.076222,图书,图书76,107.26,2,214.52,支付宝,True,33.05,181.47000000000003,校区1学生宿舍,处理中,,False,2024-12-11 16:22:13.076222
STU000372,大三,信息管理,ORD00002718,2024-10-06 19:57:43.076222,图书,图书74,132.81,5,664.05,银行卡,False,0.0,664.05,校区1学生宿舍,已完成,3.0,True,2024-10-06 17:00:43.076222
STU000757,大四,计算机科学,ORD00002719,2025-03-05 19:57:43.076222,生活用品,生活用品3,190.14,5,950.7,微信支付,True,13.98,936.72,校外住址,已完成,4.0,True,2025-03-05 11:14:57.076222
STU000302,大四,数据科学,ORD00002720,2024-07-14 19:57:43.076222,图书,图书53,91.44,2,182.88,银行卡,False,0.0,182.88,校区3学生宿舍,已完成,4.0,True,2024-07-14 18:16:59.076222
STU000302,大四,数据科学,ORD00002721,2024-08-06 19:57:43.076222,服装,服装76,92.54,4,370.16,银行卡,True,64.12,306.04,校区1学生宿舍,已完成,,False,2024-08-06 12:28:25.076222
STU000302,大四,数据科学,ORD00002722,2024-12-08 19:57:43.076222,电子产品,电子产品72,3954.5,2,7909.0,支付宝,False,0.0,7909.0,校外住址,已完成,,False,2024-12-08 16:23:02.076222
STU000302,大四,数据科学,ORD00002723,2025-04-08 19:57:43.076222,生活用品,生活用品44,131.04,5,655.2,银行卡,False,0.0,655.2,校区2学生宿舍,已完成,,False,2025-04-08 15:05:48.076222
STU000302,大四,数据科学,ORD00002724,2024-07-07 19:57:43.076222,食品,食品54,90.44,1,90.44,校园卡,True,6.92,83.52,校区3学生宿舍,已完成,,False,2024-07-07 22:05:57.076222
STU000869,大三,市场营销,ORD00002725,2024-07-12 19:57:43.076222,服装,服装33,146.14,2,292.28,支付宝,False,0.0,292.28,校外住址,已完成,5.0,True,2024-07-12 17:46:23.076222
STU000818,大一,信息管理,ORD00002726,2024-09-09 19:57:43.076222,图书,图书78,92.5,4,370.0,微信支付,False,0.0,370.0,校外住址,已取消,,False,2024-09-09 21:08:01.076222
STU000818,大一,信息管理,ORD00002727,2025-02-24 19:57:43.076222,运动器材,运动器材1,249.91,2,499.82,银行卡,False,0.0,499.82,校区2学生宿舍,已完成,3.0,True,2025-02-24 23:42:26.076222
STU000818,大一,信息管理,ORD00002728,2024-10-11 19:57:43.076222,图书,图书25,60.43,1,60.43,校园卡,False,0.0,60.43,校外住址,已完成,2.0,True,2024-10-11 11:12:22.076222
STU000818,大一,信息管理,ORD00002729,2024-08-07 19:57:43.076222,服装,服装33,122.2,3,366.6,支付宝,True,40.84,325.76,校区2学生宿舍,已完成,,False,2024-08-07 10:13:34.076222
STU000818,大一,信息管理,ORD00002730,2025-05-07 19:57:43.076222,服装,服装62,49.55,3,148.65,校园卡,True,17.11,131.54000000000002,校区2学生宿舍,已完成,,False,2025-05-07 19:49:09.076222
STU000377,大四,数据科学,ORD00002731,2025-02-01 19:57:43.076222,图书,图书61,86.37,1,86.37,支付宝,False,0.0,86.37,校区2学生宿舍,处理中,,False,2025-02-01 08:28:10.076222
STU000401,大二,电子商务,ORD00002732,2024-10-24 19:57:43.076222,学习用品,学习用品32,34.55,2,69.1,微信支付,True,6.75,62.349999999999994,校外住址,已完成,2.0,True,2024-10-24 23:10:28.076222
STU000401,大二,电子商务,ORD00002733,2024-08-07 19:57:43.076222,食品,食品66,50.39,2,100.78,支付宝,False,0.0,100.78,校外住址,已完成,,False,2024-08-07 18:58:32.076222
STU000650,大三,信息管理,ORD00002734,2024-12-03 19:57:43.076222,生活用品,生活用品25,135.23,4,540.92,支付宝,False,0.0,540.92,校区3学生宿舍,已完成,5.0,True,2024-12-03 16:38:39.076222
STU000650,大三,信息管理,ORD00002735,2024-08-31 19:57:43.076222,食品,食品78,41.19,4,164.76,支付宝,False,0.0,164.76,校外住址,已完成,,False,2024-08-31 16:45:52.076222
STU000650,大三,信息管理,ORD00002736,2025-05-06 19:57:43.076222,服装,服装16,139.17,2,278.34,微信支付,False,0.0,278.34,校区1学生宿舍,已完成,2.0,True,2025-05-06 14:04:25.076222
STU000650,大三,信息管理,ORD00002737,2024-07-13 19:57:43.076222,食品,食品69,63.72,4,254.88,微信支付,False,0.0,254.88,校区1学生宿舍,已完成,,False,2024-07-13 14:35:43.076222
STU000650,大三,信息管理,ORD00002738,2024-08-24 19:57:43.076222,电子产品,电子产品2,3305.51,1,3305.51,微信支付,True,338.54,2966.9700000000003,校外住址,已完成,,False,2024-08-24 16:34:52.076222
STU000434,大二,数据科学,ORD00002739,2024-06-18 19:57:43.076222,运动器材,运动器材46,442.09,1,442.09,校园卡,True,44.27,397.82,校区3学生宿舍,处理中,,False,2024-06-18 14:04:07.076222
STU000434,大二,数据科学,ORD00002740,2025-04-27 19:57:43.076222,电子产品,电子产品11,2471.72,5,12358.6,支付宝,True,888.53,11470.07,校区1学生宿舍,已完成,,False,2025-04-27 18:37:51.076222
STU000794,大四,计算机科学,ORD00002741,2025-01-31 19:57:43.076222,食品,食品84,31.21,2,62.42,微信支付,False,0.0,62.42,校外住址,已完成,3.0,True,2025-01-31 09:09:26.076222
STU000794,大四,计算机科学,ORD00002742,2024-08-01 19:57:43.076222,服装,服装100,179.09,4,716.36,微信支付,True,20.72,695.64,校区2学生宿舍,已完成,5.0,True,2024-08-01 21:41:06.076222
STU000794,大四,计算机科学,ORD00002743,2024-11-08 19:57:43.076222,学习用品,学习用品3,10.64,4,42.56,银行卡,True,4.51,38.050000000000004,校外住址,已完成,3.0,True,2024-11-08 23:59:41.076222
STU000794,大四,计算机科学,ORD00002744,2024-07-28 19:57:43.076222,图书,图书55,134.96,5,674.8,银行卡,True,5.02,669.78,校外住址,已取消,,False,2024-07-28 19:11:55.076222
STU000956,大三,计算机科学,ORD00002745,2025-02-17 19:57:43.076222,电子产品,电子产品57,2806.49,4,11225.96,微信支付,False,0.0,11225.96,校区2学生宿舍,已取消,,False,2025-02-17 11:18:02.076222
STU000956,大三,计算机科学,ORD00002746,2025-01-16 19:57:43.076222,电子产品,电子产品2,2674.73,1,2674.73,微信支付,False,0.0,2674.73,校区2学生宿舍,已完成,,False,2025-01-16 08:12:39.076222
STU000956,大三,计算机科学,ORD00002747,2024-06-02 19:57:43.076222,学习用品,学习用品23,43.05,3,129.15,校园卡,False,0.0,129.15,校区1学生宿舍,已完成,,False,2024-06-02 23:00:40.076222
STU000956,大三,计算机科学,ORD00002748,2025-01-27 19:57:43.076222,服装,服装60,252.84,5,1264.2,微信支付,False,0.0,1264.2,校区2学生宿舍,已取消,,False,2025-01-27 10:14:10.076222
STU000121,大三,电子商务,ORD00002749,2024-08-06 19:57:43.076222,生活用品,生活用品15,51.13,2,102.26,校园卡,False,0.0,102.26,校区2学生宿舍,处理中,,False,2024-08-06 18:16:02.076222
STU000121,大三,电子商务,ORD00002750,2025-03-19 19:57:43.076222,图书,图书65,91.59,2,183.18,银行卡,False,0.0,183.18,校区3学生宿舍,已完成,,False,2025-03-19 15:41:05.076222
STU000121,大三,电子商务,ORD00002751,2024-10-26 19:57:43.076222,服装,服装28,102.43,5,512.15,银行卡,True,5.88,506.27,校区2学生宿舍,处理中,,False,2024-10-26 16:48:27.076222
STU000121,大三,电子商务,ORD00002752,2024-12-16 19:57:43.076222,生活用品,生活用品44,63.59,5,317.95,微信支付,False,0.0,317.95,校区1学生宿舍,已完成,,False,2024-12-16 16:53:58.076222
STU000121,大三,电子商务,ORD00002753,2025-02-20 19:57:43.076222,食品,食品7,13.48,3,40.44,微信支付,False,0.0,40.44,校外住址,处理中,,False,2025-02-20 09:39:37.076222
STU000455,大二,计算机科学,ORD00002754,2025-04-07 19:57:43.076222,学习用品,学习用品34,39.46,2,78.92,支付宝,True,4.46,74.46000000000001,校区3学生宿舍,已完成,1.0,True,2025-04-07 21:37:26.076222
STU000050,大一,市场营销,ORD00002755,2024-12-13 19:57:43.076222,学习用品,学习用品56,44.9,1,44.9,微信支付,True,8.88,36.019999999999996,校区2学生宿舍,已完成,,False,2024-12-13 08:54:59.076222
STU000829,大四,计算机科学,ORD00002756,2025-05-06 19:57:43.076222,生活用品,生活用品52,33.91,2,67.82,微信支付,False,0.0,67.82,校区3学生宿舍,处理中,,False,2025-05-06 12:48:24.076222
STU000829,大四,计算机科学,ORD00002757,2024-09-15 19:57:43.076222,学习用品,学习用品89,9.25,4,37.0,银行卡,True,6.69,30.31,校区1学生宿舍,已完成,1.0,True,2024-09-15 10:30:05.076222
STU000617,大三,市场营销,ORD00002758,2025-01-13 19:57:43.076222,图书,图书77,26.01,3,78.03,支付宝,True,9.42,68.61,校区3学生宿舍,处理中,,False,2025-01-13 08:35:04.076222
STU000862,大三,工商管理,ORD00002759,2024-12-31 19:57:43.076222,运动器材,运动器材56,336.96,2,673.92,微信支付,True,108.17,565.75,校区3学生宿舍,已完成,,False,2024-12-31 10:30:51.076222
STU000187,大三,计算机科学,ORD00002760,2024-09-19 19:57:43.076222,图书,图书51,39.51,1,39.51,银行卡,True,6.37,33.14,校外住址,已取消,,False,2024-09-19 23:06:03.076222
STU000187,大三,计算机科学,ORD00002761,2024-11-03 19:57:43.076222,图书,图书58,22.82,4,91.28,银行卡,False,0.0,91.28,校区2学生宿舍,已取消,,False,2024-11-03 14:23:56.076222
STU000187,大三,计算机科学,ORD00002762,2025-01-02 19:57:43.076222,服装,服装92,209.36,1,209.36,银行卡,True,15.38,193.98000000000002,校区3学生宿舍,已完成,,False,2025-01-02 14:09:08.076222
STU000953,大四,物流管理,ORD00002763,2025-05-01 19:57:43.076222,运动器材,运动器材41,123.45,3,370.35,支付宝,True,23.4,346.95000000000005,校区2学生宿舍,已完成,4.0,True,2025-05-01 11:30:06.076222
STU000953,大四,物流管理,ORD00002764,2024-07-06 19:57:43.076222,学习用品,学习用品54,12.31,3,36.93,银行卡,False,0.0,36.93,校区3学生宿舍,已完成,3.0,True,2024-07-06 19:56:19.076222
