订单ID,商品ID,购买数量,单价,小计金额,是否退换货,退换货原因
ORD00002389,PRD000137,1,66.82,66.82,False,不喜欢
ORD00002389,PRD000095,2,190.45,380.9,True,尺寸不合适
ORD00002390,PRD000082,3,83.92,251.76,True,不喜欢
ORD00002390,PRD000091,2,26.02,52.04,True,尺寸不合适
ORD00002390,PRD000114,1,16.28,16.28,False,质量问题
ORD00002391,PRD000017,1,1849.98,1849.98,True,尺寸不合适
ORD00002391,PRD000108,4,135.38,541.52,False,尺寸不合适
ORD00002391,PRD000159,3,87.69,263.07,False,尺寸不合适
ORD00002392,PRD000167,2,130.0,260.0,True,不喜欢
ORD00002392,PRD000031,4,139.58,558.32,False,尺寸不合适
ORD00002392,PRD000061,3,415.92,1247.76,True,不喜欢
ORD00002392,PRD000197,5,4589.2,22946.0,True,尺寸不合适
ORD00002393,PRD000146,3,190.35,571.05,False,质量问题
ORD00002393,PRD000069,1,119.35,119.35,False,不喜欢
ORD00002393,PRD000183,4,64.11,256.44,False,质量问题
ORD00002394,PRD000178,5,73.66,368.29999999999995,True,不喜欢
ORD00002394,PRD000093,3,91.32,273.96,True,质量问题
ORD00002395,PRD000036,5,39.09,195.45000000000002,False,尺寸不合适
ORD00002396,PRD000125,3,68.29,204.87,False,尺寸不合适
ORD00002396,PRD000093,1,91.32,91.32,False,不喜欢
ORD00002397,PRD000021,1,53.83,53.83,True,质量问题
ORD00002397,PRD000157,5,93.78,468.9,False,尺寸不合适
ORD00002397,PRD000138,2,206.57,413.14,True,尺寸不合适
ORD00002397,PRD000158,2,286.26,572.52,False,尺寸不合适
ORD00002398,PRD000139,5,467.89,2339.45,False,尺寸不合适
ORD00002398,PRD000085,5,206.31,1031.55,False,质量问题
ORD00002399,PRD000168,3,111.88,335.64,False,尺寸不合适
ORD00002399,PRD000045,5,54.02,270.1,True,尺寸不合适
ORD00002399,PRD000100,3,17.25,51.75,True,尺寸不合适
ORD00002399,PRD000124,3,76.91,230.73,False,质量问题
ORD00002400,PRD000090,3,2271.49,6814.469999999999,False,质量问题
ORD00002400,PRD000043,5,145.82,729.0999999999999,False,质量问题
ORD00002401,PRD000118,1,3902.48,3902.48,True,质量问题
ORD00002401,PRD000163,4,13.29,53.16,True,尺寸不合适
ORD00002402,PRD000041,5,31.99,159.95,False,尺寸不合适
ORD00002402,PRD000112,1,103.79,103.79,True,质量问题
ORD00002403,PRD000027,5,48.45,242.25,False,尺寸不合适
ORD00002403,PRD000065,3,91.85,275.54999999999995,True,不喜欢
ORD00002403,PRD000131,4,212.0,848.0,True,尺寸不合适
ORD00002403,PRD000078,2,2165.45,4330.9,True,质量问题
ORD00002404,PRD000154,2,15.4,30.8,True,不喜欢
ORD00002404,PRD000121,2,140.94,281.88,False,尺寸不合适
ORD00002404,PRD000162,2,149.44,298.88,True,不喜欢
ORD00002404,PRD000155,4,26.78,107.12,True,尺寸不合适
ORD00002405,PRD000168,3,111.88,335.64,False,尺寸不合适
ORD00002405,PRD000069,1,119.35,119.35,True,质量问题
ORD00002405,PRD000128,4,81.32,325.28,True,质量问题
ORD00002405,PRD000083,3,99.78,299.34000000000003,False,质量问题
ORD00002406,PRD000018,2,115.8,231.6,False,尺寸不合适
ORD00002406,PRD000137,5,66.82,334.09999999999997,False,尺寸不合适
ORD00002406,PRD000113,3,80.97,242.91,False,尺寸不合适
ORD00002407,PRD000191,3,123.53,370.59000000000003,True,不喜欢
ORD00002407,PRD000086,3,56.88,170.64000000000001,True,尺寸不合适
ORD00002407,PRD000194,4,41.47,165.88,True,尺寸不合适
ORD00002407,PRD000061,5,415.92,2079.6,False,尺寸不合适
ORD00002407,PRD000199,1,179.9,179.9,False,不喜欢
ORD00002408,PRD000042,5,84.48,422.40000000000003,True,质量问题
ORD00002408,PRD000182,1,64.72,64.72,True,质量问题
ORD00002408,PRD000021,1,53.83,53.83,True,质量问题
ORD00002408,PRD000057,3,232.45,697.3499999999999,False,尺寸不合适
ORD00002408,PRD000180,3,1616.64,4849.92,True,质量问题
ORD00002409,PRD000078,2,2165.45,4330.9,False,不喜欢
ORD00002409,PRD000035,3,311.41,934.23,False,尺寸不合适
ORD00002409,PRD000077,1,76.19,76.19,False,尺寸不合适
ORD00002409,PRD000087,4,4708.14,18832.56,True,不喜欢
ORD00002410,PRD000018,5,115.8,579.0,False,尺寸不合适
ORD00002410,PRD000051,1,278.75,278.75,False,质量问题
ORD00002410,PRD000079,5,42.88,214.4,True,尺寸不合适
ORD00002410,PRD000039,2,150.35,300.7,True,质量问题
ORD00002410,PRD000068,2,864.38,1728.76,False,不喜欢
ORD00002411,PRD000030,3,87.8,263.4,False,质量问题
ORD00002412,PRD000022,2,150.94,301.88,False,质量问题
ORD00002412,PRD000128,5,81.32,406.59999999999997,False,质量问题
ORD00002413,PRD000166,2,61.79,123.58,False,尺寸不合适
ORD00002413,PRD000143,1,55.16,55.16,False,尺寸不合适
ORD00002413,PRD000143,5,55.16,275.79999999999995,False,尺寸不合适
ORD00002414,PRD000114,1,16.28,16.28,False,质量问题
ORD00002414,PRD000120,5,59.83,299.15,False,尺寸不合适
ORD00002415,PRD000103,2,299.45,598.9,False,尺寸不合适
ORD00002416,PRD000018,5,115.8,579.0,False,质量问题
ORD00002416,PRD000049,2,98.52,197.04,False,质量问题
ORD00002416,PRD000075,2,2153.56,4307.12,False,尺寸不合适
ORD00002417,PRD000194,4,41.47,165.88,False,不喜欢
ORD00002417,PRD000026,4,121.65,486.6,False,质量问题
ORD00002418,PRD000057,4,232.45,929.8,False,质量问题
ORD00002419,PRD000086,3,56.88,170.64000000000001,False,不喜欢
ORD00002420,PRD000035,2,311.41,622.82,True,尺寸不合适
ORD00002420,PRD000188,5,429.49,2147.45,True,不喜欢
ORD00002420,PRD000097,4,74.34,297.36,True,尺寸不合适
ORD00002420,PRD000165,2,133.14,266.28,False,不喜欢
ORD00002421,PRD000008,2,29.07,58.14,False,质量问题
ORD00002421,PRD000077,3,76.19,228.57,False,尺寸不合适
ORD00002421,PRD000088,1,94.31,94.31,False,不喜欢
ORD00002421,PRD000061,2,415.92,831.84,True,质量问题
ORD00002422,PRD000131,1,212.0,212.0,True,质量问题
ORD00002422,PRD000040,1,11.49,11.49,True,尺寸不合适
ORD00002422,PRD000015,1,1052.2,1052.2,False,尺寸不合适
ORD00002422,PRD000037,5,89.07,445.34999999999997,True,尺寸不合适
ORD00002422,PRD000092,1,25.93,25.93,False,尺寸不合适
ORD00002423,PRD000035,3,311.41,934.23,False,尺寸不合适
ORD00002423,PRD000135,4,1324.3,5297.2,False,尺寸不合适
ORD00002423,PRD000146,4,190.35,761.4,False,不喜欢
ORD00002423,PRD000179,3,92.1,276.29999999999995,False,尺寸不合适
ORD00002423,PRD000119,4,142.98,571.92,False,尺寸不合适
ORD00002424,PRD000022,3,150.94,452.82,True,质量问题
ORD00002424,PRD000164,5,149.61,748.0500000000001,True,质量问题
ORD00002424,PRD000013,5,22.73,113.65,True,尺寸不合适
ORD00002424,PRD000073,1,69.33,69.33,True,尺寸不合适
ORD00002425,PRD000118,3,3902.48,11707.44,False,不喜欢
ORD00002425,PRD000087,4,4708.14,18832.56,False,质量问题
ORD00002425,PRD000176,4,26.1,104.4,True,不喜欢
ORD00002425,PRD000101,5,6.0,30.0,True,质量问题
ORD00002425,PRD000153,1,105.85,105.85,False,不喜欢
ORD00002426,PRD000151,1,68.96,68.96,False,尺寸不合适
ORD00002426,PRD000156,3,90.81,272.43,True,质量问题
ORD00002426,PRD000120,2,59.83,119.66,True,质量问题
ORD00002427,PRD000119,4,142.98,571.92,False,尺寸不合适
ORD00002427,PRD000004,5,43.92,219.60000000000002,False,质量问题
ORD00002428,PRD000080,5,2304.29,11521.45,False,尺寸不合适
ORD00002428,PRD000158,2,286.26,572.52,False,质量问题
ORD00002429,PRD000145,1,54.19,54.19,False,尺寸不合适
ORD00002430,PRD000133,5,3880.46,19402.3,True,尺寸不合适
ORD00002430,PRD000189,2,23.62,47.24,True,不喜欢
ORD00002431,PRD000057,5,232.45,1162.25,False,尺寸不合适
ORD00002431,PRD000173,1,4433.55,4433.55,True,尺寸不合适
ORD00002431,PRD000049,4,98.52,394.08,False,尺寸不合适
ORD00002432,PRD000166,5,61.79,308.95,False,其他
ORD00002433,PRD000111,2,274.96,549.92,False,尺寸不合适
ORD00002433,PRD000172,3,56.68,170.04,True,不喜欢
ORD00002434,PRD000081,1,23.57,23.57,False,尺寸不合适
ORD00002434,PRD000062,2,156.35,312.7,False,质量问题
ORD00002434,PRD000066,4,1170.97,4683.88,False,不喜欢
ORD00002434,PRD000045,4,54.02,216.08,True,质量问题
ORD00002434,PRD000019,5,85.61,428.05,False,质量问题
ORD00002435,PRD000072,4,153.44,613.76,False,质量问题
ORD00002435,PRD000067,5,50.53,252.65,False,不喜欢
ORD00002435,PRD000103,1,299.45,299.45,True,尺寸不合适
ORD00002435,PRD000067,3,50.53,151.59,False,尺寸不合适
ORD00002436,PRD000184,2,116.72,233.44,False,尺寸不合适
ORD00002436,PRD000073,1,69.33,69.33,False,质量问题
ORD00002436,PRD000140,1,175.78,175.78,False,尺寸不合适
ORD00002437,PRD000005,1,386.1,386.1,False,质量问题
ORD00002437,PRD000107,1,66.62,66.62,False,尺寸不合适
ORD00002437,PRD000141,3,30.89,92.67,False,质量问题
ORD00002437,PRD000052,4,52.45,209.8,False,不喜欢
ORD00002437,PRD000161,2,124.59,249.18,False,尺寸不合适
ORD00002438,PRD000035,2,311.41,622.82,True,尺寸不合适
ORD00002438,PRD000107,1,66.62,66.62,True,质量问题
ORD00002438,PRD000001,2,22.36,44.72,False,尺寸不合适
ORD00002439,PRD000068,4,864.38,3457.52,True,尺寸不合适
ORD00002440,PRD000117,3,2753.87,8261.61,True,不喜欢
ORD00002440,PRD000058,1,56.98,56.98,False,尺寸不合适
ORD00002440,PRD000061,4,415.92,1663.68,False,质量问题
ORD00002440,PRD000106,4,139.63,558.52,False,尺寸不合适
ORD00002440,PRD000118,3,3902.48,11707.44,False,不喜欢
ORD00002441,PRD000019,5,85.61,428.05,False,不喜欢
ORD00002441,PRD000118,2,3902.48,7804.96,False,不喜欢
ORD00002441,PRD000017,5,1849.98,9249.9,False,质量问题
ORD00002441,PRD000019,3,85.61,256.83,True,尺寸不合适
ORD00002441,PRD000083,3,99.78,299.34000000000003,False,质量问题
ORD00002442,PRD000012,3,4791.22,14373.66,False,尺寸不合适
ORD00002442,PRD000017,4,1849.98,7399.92,False,其他
ORD00002442,PRD000065,2,91.85,183.7,False,尺寸不合适
ORD00002442,PRD000079,2,42.88,85.76,False,尺寸不合适
ORD00002443,PRD000190,5,49.42,247.10000000000002,True,尺寸不合适
ORD00002443,PRD000017,2,1849.98,3699.96,False,不喜欢
ORD00002443,PRD000148,5,60.34,301.70000000000005,False,质量问题
ORD00002443,PRD000115,4,81.24,324.96,True,质量问题
ORD00002444,PRD000187,3,32.11,96.33,False,不喜欢
ORD00002444,PRD000094,4,10.95,43.8,False,质量问题
ORD00002444,PRD000069,3,119.35,358.04999999999995,False,不喜欢
ORD00002444,PRD000015,5,1052.2,5261.0,False,质量问题
ORD00002444,PRD000089,2,131.26,262.52,False,不喜欢
ORD00002445,PRD000139,5,467.89,2339.45,False,质量问题
ORD00002445,PRD000137,5,66.82,334.09999999999997,False,尺寸不合适
ORD00002445,PRD000126,1,115.7,115.7,False,尺寸不合适
ORD00002446,PRD000071,4,2676.1,10704.4,True,不喜欢
ORD00002446,PRD000062,5,156.35,781.75,False,质量问题
ORD00002447,PRD000028,1,169.83,169.83,True,尺寸不合适
ORD00002447,PRD000086,5,56.88,284.40000000000003,False,不喜欢
ORD00002448,PRD000113,4,80.97,323.88,True,不喜欢
ORD00002448,PRD000024,2,85.85,171.7,True,尺寸不合适
ORD00002449,PRD000026,4,121.65,486.6,False,尺寸不合适
ORD00002449,PRD000169,2,150.15,300.3,True,质量问题
ORD00002450,PRD000163,1,13.29,13.29,True,其他
ORD00002451,PRD000182,4,64.72,258.88,False,不喜欢
ORD00002451,PRD000109,2,920.07,1840.14,True,尺寸不合适
ORD00002451,PRD000159,2,87.69,175.38,False,不喜欢
ORD00002451,PRD000007,5,224.61,1123.0500000000002,False,质量问题
ORD00002451,PRD000044,5,44.1,220.5,True,不喜欢
ORD00002452,PRD000146,4,190.35,761.4,False,质量问题
ORD00002453,PRD000002,4,250.5,1002.0,True,尺寸不合适
ORD00002454,PRD000053,2,285.0,570.0,False,尺寸不合适
ORD00002455,PRD000025,4,45.71,182.84,False,尺寸不合适
ORD00002455,PRD000130,1,323.79,323.79,False,质量问题
ORD00002455,PRD000085,2,206.31,412.62,False,尺寸不合适
ORD00002456,PRD000164,5,149.61,748.0500000000001,True,质量问题
ORD00002456,PRD000191,3,123.53,370.59000000000003,False,质量问题
ORD00002456,PRD000165,4,133.14,532.56,False,质量问题
ORD00002457,PRD000049,5,98.52,492.59999999999997,False,质量问题
ORD00002457,PRD000021,3,53.83,161.49,False,尺寸不合适
ORD00002457,PRD000181,5,117.31,586.55,False,质量问题
ORD00002458,PRD000007,5,224.61,1123.0500000000002,True,尺寸不合适
ORD00002459,PRD000159,3,87.69,263.07,False,质量问题
ORD00002460,PRD000050,3,131.15,393.45000000000005,False,尺寸不合适
ORD00002461,PRD000086,5,56.88,284.40000000000003,True,尺寸不合适
ORD00002461,PRD000017,1,1849.98,1849.98,False,尺寸不合适
ORD00002461,PRD000103,3,299.45,898.3499999999999,False,质量问题
ORD00002461,PRD000076,1,65.41,65.41,False,质量问题
ORD00002462,PRD000096,1,81.71,81.71,True,质量问题
ORD00002462,PRD000060,5,2837.29,14186.45,True,不喜欢
ORD00002463,PRD000073,3,69.33,207.99,False,不喜欢
ORD00002463,PRD000080,1,2304.29,2304.29,True,尺寸不合适
ORD00002463,PRD000107,3,66.62,199.86,False,尺寸不合适
ORD00002463,PRD000061,2,415.92,831.84,True,其他
ORD00002463,PRD000106,5,139.63,698.15,False,质量问题
ORD00002464,PRD000063,5,166.02,830.1,False,尺寸不合适
ORD00002464,PRD000098,4,28.25,113.0,False,质量问题
ORD00002464,PRD000050,4,131.15,524.6,False,尺寸不合适
ORD00002464,PRD000157,3,93.78,281.34000000000003,False,不喜欢
ORD00002465,PRD000033,5,3049.9,15249.5,True,不喜欢
ORD00002466,PRD000048,4,233.84,935.36,False,不喜欢
ORD00002466,PRD000164,2,149.61,299.22,False,质量问题
ORD00002466,PRD000172,2,56.68,113.36,False,尺寸不合适
ORD00002466,PRD000110,3,311.48,934.44,False,尺寸不合适
ORD00002466,PRD000067,5,50.53,252.65,True,尺寸不合适
ORD00002467,PRD000120,1,59.83,59.83,True,尺寸不合适
ORD00002467,PRD000153,3,105.85,317.54999999999995,True,质量问题
ORD00002467,PRD000011,4,14.89,59.56,False,尺寸不合适
ORD00002467,PRD000026,2,121.65,243.3,True,尺寸不合适
ORD00002468,PRD000001,4,22.36,89.44,False,质量问题
ORD00002468,PRD000081,4,23.57,94.28,False,不喜欢
ORD00002468,PRD000130,4,323.79,1295.16,False,尺寸不合适
ORD00002469,PRD000010,4,236.62,946.48,False,质量问题
ORD00002469,PRD000054,5,135.25,676.25,False,尺寸不合适
ORD00002469,PRD000010,3,236.62,709.86,False,尺寸不合适
ORD00002470,PRD000156,5,90.81,454.05,False,尺寸不合适
ORD00002470,PRD000122,5,114.65,573.25,True,质量问题
ORD00002470,PRD000036,2,39.09,78.18,True,尺寸不合适
ORD00002471,PRD000105,4,697.61,2790.44,False,尺寸不合适
ORD00002471,PRD000011,4,14.89,59.56,False,尺寸不合适
ORD00002471,PRD000194,5,41.47,207.35,False,尺寸不合适
ORD00002472,PRD000022,3,150.94,452.82,False,质量问题
ORD00002472,PRD000152,2,3967.02,7934.04,False,质量问题
ORD00002472,PRD000059,1,483.38,483.38,False,尺寸不合适
ORD00002472,PRD000142,2,201.28,402.56,False,质量问题
ORD00002473,PRD000133,4,3880.46,15521.84,False,质量问题
ORD00002473,PRD000028,4,169.83,679.32,False,尺寸不合适
ORD00002474,PRD000060,4,2837.29,11349.16,False,尺寸不合适
ORD00002474,PRD000064,2,144.21,288.42,False,尺寸不合适
ORD00002474,PRD000090,5,2271.49,11357.449999999999,False,质量问题
ORD00002474,PRD000150,5,91.04,455.20000000000005,False,质量问题
ORD00002474,PRD000188,5,429.49,2147.45,False,尺寸不合适
ORD00002475,PRD000110,4,311.48,1245.92,False,不喜欢
ORD00002475,PRD000055,2,65.12,130.24,False,不喜欢
ORD00002476,PRD000166,3,61.79,185.37,False,质量问题
ORD00002476,PRD000110,3,311.48,934.44,False,尺寸不合适
ORD00002477,PRD000165,2,133.14,266.28,True,不喜欢
ORD00002477,PRD000056,2,3309.59,6619.18,True,尺寸不合适
ORD00002477,PRD000058,3,56.98,170.94,False,质量问题
ORD00002478,PRD000012,4,4791.22,19164.88,True,不喜欢
ORD00002479,PRD000151,1,68.96,68.96,True,尺寸不合适
ORD00002479,PRD000044,3,44.1,132.3,True,不喜欢
ORD00002479,PRD000095,4,190.45,761.8,False,质量问题
ORD00002479,PRD000008,2,29.07,58.14,True,质量问题
ORD00002480,PRD000106,1,139.63,139.63,True,质量问题
ORD00002480,PRD000140,5,175.78,878.9,False,尺寸不合适
ORD00002480,PRD000200,4,20.26,81.04,True,质量问题
ORD00002481,PRD000016,1,33.17,33.17,True,质量问题
ORD00002481,PRD000071,1,2676.1,2676.1,True,不喜欢
ORD00002482,PRD000074,5,168.28,841.4,False,不喜欢
ORD00002482,PRD000026,3,121.65,364.95000000000005,False,质量问题
ORD00002482,PRD000160,1,4855.63,4855.63,False,质量问题
ORD00002483,PRD000160,4,4855.63,19422.52,False,质量问题
ORD00002483,PRD000133,1,3880.46,3880.46,False,质量问题
ORD00002483,PRD000129,3,182.45,547.3499999999999,True,尺寸不合适
ORD00002483,PRD000001,3,22.36,67.08,True,质量问题
ORD00002484,PRD000028,5,169.83,849.1500000000001,False,不喜欢
ORD00002484,PRD000188,1,429.49,429.49,False,不喜欢
ORD00002484,PRD000066,3,1170.97,3512.91,True,尺寸不合适
ORD00002485,PRD000047,4,1342.8,5371.2,True,质量问题
ORD00002485,PRD000194,3,41.47,124.41,True,质量问题
ORD00002485,PRD000106,5,139.63,698.15,True,尺寸不合适
ORD00002486,PRD000049,4,98.52,394.08,False,质量问题
ORD00002487,PRD000088,5,94.31,471.55,False,尺寸不合适
ORD00002487,PRD000013,5,22.73,113.65,False,质量问题
ORD00002488,PRD000100,3,17.25,51.75,False,尺寸不合适
ORD00002488,PRD000058,3,56.98,170.94,True,尺寸不合适
ORD00002488,PRD000082,3,83.92,251.76,True,尺寸不合适
ORD00002488,PRD000011,1,14.89,14.89,True,质量问题
ORD00002489,PRD000001,3,22.36,67.08,False,尺寸不合适
ORD00002489,PRD000074,5,168.28,841.4,False,尺寸不合适
ORD00002490,PRD000184,1,116.72,116.72,False,尺寸不合适
ORD00002490,PRD000045,4,54.02,216.08,True,质量问题
ORD00002490,PRD000166,3,61.79,185.37,False,尺寸不合适
ORD00002490,PRD000102,5,1240.77,6203.85,True,尺寸不合适
ORD00002491,PRD000134,1,47.85,47.85,False,其他
ORD00002491,PRD000002,4,250.5,1002.0,False,不喜欢
ORD00002491,PRD000197,2,4589.2,9178.4,False,尺寸不合适
ORD00002492,PRD000177,5,223.96,1119.8,False,尺寸不合适
ORD00002492,PRD000047,4,1342.8,5371.2,False,质量问题
ORD00002492,PRD000028,2,169.83,339.66,False,质量问题
ORD00002493,PRD000186,2,35.24,70.48,False,质量问题
ORD00002493,PRD000190,3,49.42,148.26,False,不喜欢
ORD00002493,PRD000021,3,53.83,161.49,False,尺寸不合适
ORD00002494,PRD000045,2,54.02,108.04,True,质量问题
ORD00002495,PRD000140,5,175.78,878.9,False,质量问题
ORD00002495,PRD000132,3,22.12,66.36,True,质量问题
ORD00002496,PRD000028,2,169.83,339.66,False,尺寸不合适
ORD00002496,PRD000130,1,323.79,323.79,True,尺寸不合适
ORD00002496,PRD000096,4,81.71,326.84,True,尺寸不合适
ORD00002497,PRD000012,1,4791.22,4791.22,True,质量问题
ORD00002497,PRD000150,1,91.04,91.04,True,不喜欢
ORD00002497,PRD000126,1,115.7,115.7,True,不喜欢
ORD00002498,PRD000083,2,99.78,199.56,True,质量问题
ORD00002498,PRD000167,5,130.0,650.0,True,尺寸不合适
ORD00002498,PRD000077,2,76.19,152.38,True,质量问题
ORD00002498,PRD000027,5,48.45,242.25,True,质量问题
ORD00002499,PRD000032,1,99.18,99.18,False,质量问题
ORD00002499,PRD000127,4,73.97,295.88,False,质量问题
ORD00002499,PRD000126,3,115.7,347.1,False,尺寸不合适
ORD00002499,PRD000094,3,10.95,32.849999999999994,False,尺寸不合适
ORD00002499,PRD000086,4,56.88,227.52,False,其他
ORD00002500,PRD000156,3,90.81,272.43,False,尺寸不合适
ORD00002501,PRD000129,3,182.45,547.3499999999999,False,不喜欢
ORD00002501,PRD000048,1,233.84,233.84,True,尺寸不合适
ORD00002501,PRD000038,1,25.35,25.35,False,质量问题
ORD00002501,PRD000128,2,81.32,162.64,True,尺寸不合适
ORD00002501,PRD000172,2,56.68,113.36,True,尺寸不合适
ORD00002502,PRD000050,2,131.15,262.3,True,不喜欢
ORD00002502,PRD000142,3,201.28,603.84,False,尺寸不合适
ORD00002503,PRD000012,2,4791.22,9582.44,False,尺寸不合适
ORD00002503,PRD000062,5,156.35,781.75,True,尺寸不合适
ORD00002503,PRD000074,2,168.28,336.56,False,不喜欢
ORD00002503,PRD000103,2,299.45,598.9,True,不喜欢
ORD00002504,PRD000026,2,121.65,243.3,False,尺寸不合适
ORD00002505,PRD000015,1,1052.2,1052.2,True,尺寸不合适
ORD00002506,PRD000043,1,145.82,145.82,False,不喜欢
ORD00002506,PRD000084,4,94.31,377.24,False,不喜欢
ORD00002506,PRD000070,4,176.38,705.52,False,尺寸不合适
ORD00002507,PRD000160,2,4855.63,9711.26,True,尺寸不合适
ORD00002507,PRD000107,4,66.62,266.48,False,尺寸不合适
ORD00002508,PRD000077,1,76.19,76.19,False,尺寸不合适
ORD00002508,PRD000055,1,65.12,65.12,False,尺寸不合适
ORD00002508,PRD000092,5,25.93,129.65,True,质量问题
